Elapsed_ms,Direction,SrcIP,DstIP,SrcPort,DstPort,DataLen,Data,RTT_ms,Status
8140.403,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
8142.405,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8142.405,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.002,0
8144.370,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8144.370,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
8146.357,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8146.357,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.986,0
8148.333,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8148.333,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.976,0
8150.324,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8150.324,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.990,0
8152.286,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8152.286,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.961,0
8154.274,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8154.274,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.987,0
8156.238,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8156.238,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
8158.252,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8158.252,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.014,0
8160.204,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8160.204,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.950,0
8162.189,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8162.189,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.985,0
8164.154,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8164.154,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
8166.291,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8166.291,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.137,0
8168.255,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8168.255,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
8170.282,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8170.282,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.025,0
8172.292,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8172.292,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.004,0
8174.232,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8174.232,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.937,0
8176.197,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8176.197,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
8178.148,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8178.148,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.949,0
8180.105,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8180.105,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
8182.214,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8182.214,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.108,0
8184.174,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8184.174,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
8186.285,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8186.285,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.110,0
8188.251,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8188.251,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
8190.235,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8190.235,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.983,0
8192.193,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8192.193,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
8194.162,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8194.162,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.969,0
8196.132,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8196.132,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.969,0
8198.092,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8198.092,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
8200.071,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8200.071,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.979,0
8202.192,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8202.192,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.120,0
8203.981,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8203.981,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.788,0
8205.945,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8205.945,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
8207.930,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8207.930,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.984,0
8209.905,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8209.905,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.976,0
8211.874,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8211.874,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.967,0
8213.865,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8213.865,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.990,0
8215.823,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8215.823,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.955,0
8217.778,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8217.778,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.955,0
8219.738,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8219.738,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
8221.697,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8221.697,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
8223.639,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8223.639,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.941,0
8225.602,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8225.602,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
8227.586,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8227.586,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.983,0
8229.379,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8229.379,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.793,0
8231.330,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8231.330,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.950,0
8233.284,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8233.284,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.953,0
8235.256,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8235.256,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.972,0
8237.055,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8237.055,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.799,0
8239.003,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8239.003,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.948,0
8240.958,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8240.958,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
8243.087,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8243.087,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.128,0
8244.900,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8244.900,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.812,0
8246.876,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8246.876,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.972,0
8248.835,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8248.835,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
8250.815,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8250.815,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.980,0
8252.623,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8252.623,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.808,0
8254.601,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8254.601,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.977,0
8256.565,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8256.565,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
8258.557,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8258.557,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.991,0
8260.510,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8260.510,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.951,0
8262.493,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8262.493,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.982,0
8264.455,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8264.455,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
8266.438,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8266.438,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.982,0
8268.405,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8268.405,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.967,0
8270.386,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8270.386,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.980,0
8272.344,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8272.344,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
8274.330,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8274.330,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.986,0
8276.311,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8276.311,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.980,0
8278.292,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8278.292,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.981,0
8280.252,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8280.252,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
8282.247,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8282.247,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.994,0
8284.201,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8284.201,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
8286.227,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8286.227,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.025,0
8288.186,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8288.186,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
8290.146,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8290.146,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
8292.115,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8292.115,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.969,0
8294.073,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8294.073,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
8295.874,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8295.874,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.801,0
8297.851,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8297.851,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.977,0
8299.817,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8299.817,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
8301.778,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8301.778,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
8303.755,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8303.755,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.976,0
8305.722,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8305.722,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
8307.700,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8307.700,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.977,0
8309.653,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8309.653,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.952,0
8311.635,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8311.635,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.981,0
8313.430,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8313.430,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.794,0
8315.398,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8315.398,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.967,0
8317.358,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8317.358,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
8319.316,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8319.316,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
8321.291,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8321.291,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.975,0
8323.251,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8323.251,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
8325.224,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8325.224,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.973,0
8327.202,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8327.202,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.977,0
8329.160,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8329.160,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
8331.145,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8331.145,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.985,0
8333.101,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8333.101,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
8335.082,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8335.082,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.980,0
8337.054,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8337.054,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.971,0
8338.999,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8338.999,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.944,0
8340.965,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8340.965,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
8342.810,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8342.810,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.844,0
8344.785,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8344.785,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.974,0
8346.760,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
8346.760,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.974,0
8348.735,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
